@relation ShenyangPM20100101_20151231

@attribute No numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute season numeric
@attribute PM_Taiyuanjie {NA}
@attribute 'PM_US Post' {NA}
@attribute PM_Xiaoheyan {NA}
@attribute DEWP string
@attribute HUMI string
@attribute PRES string
@attribute TEMP string
@attribute cbwd {NE,NA,cv,SE,NW,SW}
@attribute Iws string
@attribute precipitation {NA}
@attribute Iprec {NA}

@data
1956,2010,3,23,11,1,NA,NA,NA,-8,41.17,1022,4,SW,2.0577,NA,NA
1957,2010,3,23,12,1,NA,NA,NA,-9,35.51,1022,5,cv,0.5144,NA,NA
1958,2010,3,23,13,1,NA,NA,NA,-9,33.12,1020,6,cv,1.0288,NA,NA
1959,2010,3,23,14,1,NA,NA,NA,-9,33.12,1020,6,NE,0.5144,NA,NA
1960,2010,3,23,15,1,NA,NA,NA,-11,26.39,1019,7,SE,0.5144,NA,NA
1961,2010,3,23,16,1,NA,NA,NA,-10,28.58,1019,7,SE,1.5433,NA,NA
1962,2010,3,23,17,1,NA,NA,NA,-10,32.81,1019,5,SW,1.0289,NA,NA
1963,2010,3,23,18,1,NA,NA,NA,-10,32.81,1019,5,SW,1.5433,NA,NA
1964,2010,3,23,19,1,NA,NA,NA,-7,47.74,1019,3,SW,2.0577,NA,NA
1965,2010,3,23,20,1,NA,NA,NA,-5,64.18,1020,1,SW,3.0866,NA,NA
1966,2010,3,23,21,1,NA,NA,NA,-5,64.18,1020,1,SW,4.1155,NA,NA
1967,2010,3,23,22,1,NA,NA,NA,-5,64.18,1021,1,SW,5.1444,NA,NA
1968,2010,3,23,23,1,NA,NA,NA,-4,74.41,1021,0,SE,1.0289,NA,NA
1969,2010,3,24,0,1,NA,NA,NA,-4,69.21,1020,1,SW,1.0289,NA,NA
1970,2010,3,24,1,1,NA,NA,NA,-4,69.21,1020,1,SW,1.5433,NA,NA
1971,2010,3,24,2,1,NA,NA,NA,-5,64.18,1019,1,SE,1.5433,NA,NA
1972,2010,3,24,3,1,NA,NA,NA,-5,64.18,1018,1,SW,1.0289,NA,NA
1973,2010,3,24,4,1,NA,NA,NA,-5,64.18,1018,1,SW,1.5433,NA,NA
1974,2010,3,24,5,1,NA,NA,NA,-3,80.19,1020,0,NW,1.5433,NA,NA
1975,2010,3,24,6,1,NA,NA,NA,-5,64.18,1021,1,SW,2.5722,NA,NA
1976,2010,3,24,7,1,NA,NA,NA,-3,74.59,1022,1,NW,1.5433,NA,NA
1977,2010,3,24,8,1,NA,NA,NA,-4,69.21,1024,1,NW,4.63,NA,NA
1978,2010,3,24,9,1,NA,NA,NA,-2,80.34,1024,1,NW,7.7167,NA,NA
1979,2010,3,24,10,1,NA,NA,NA,-3,74.59,1025,1,NE,3.6011,NA,NA
1980,2010,3,24,11,1,NA,NA,NA,-5,64.18,1025,1,NE,7.7167,NA,NA
1981,2010,3,24,12,1,NA,NA,NA,-7,51.27,1025,2,NE,12.3467,NA,NA
1982,2010,3,24,13,1,NA,NA,NA,-7,51.27,1024,2,NE,16.9767,NA,NA
1983,2010,3,24,14,1,NA,NA,NA,-9,43.88,1024,2,NW,4.1156,NA,NA
1984,2010,3,24,15,1,NA,NA,NA,-10,37.77,1024,3,NW,7.7167,NA,NA
1985,2010,3,24,16,1,NA,NA,NA,-12,34.56,1024,2,NE,4.1156,NA,NA
1986,2010,3,24,17,1,NA,NA,NA,-11,40.24,1024,1,NE,7.2023,NA,NA
1987,2010,3,24,18,1,NA,NA,NA,-12,37.13,1025,1,NE,10.289,NA,NA
1988,2010,3,24,19,1,NA,NA,NA,-12,39.92,1026,0,NE,12.3468,NA,NA
1989,2010,3,24,20,1,NA,NA,NA,-11,46.53,1026,-1,NE,14.4046,NA,NA
1990,2010,3,24,21,1,NA,NA,NA,-9,58.68,1026,-2,NE,15.9479,NA,NA
1991,2010,3,24,22,1,NA,NA,NA,-8,68.33,1026,-3,NE,16.9768,NA,NA
1992,2010,3,24,23,1,NA,NA,NA,-9,63.2,1025,-3,SE,1.5433,NA,NA
1993,2010,3,25,0,1,NA,NA,NA,-8,73.65,1025,-4,NE,0.5144,NA,NA
1994,2010,3,25,1,1,NA,NA,NA,-8,79.42,1025,-5,SE,0.5144,NA,NA
1995,2010,3,25,2,1,NA,NA,NA,-9,63.2,1025,-3,NW,2.5722,NA,NA
1996,2010,3,25,3,1,NA,NA,NA,-11,53.94,1025,-3,NE,3.0867,NA,NA
1997,2010,3,25,4,1,NA,NA,NA,-11,53.94,1025,-3,NE,5.1445,NA,NA
1998,2010,3,25,5,1,NA,NA,NA,-12,53.65,1025,-4,NE,7.2023,NA,NA
1999,2010,3,25,6,1,NA,NA,NA,-12,53.65,1025,-4,NE,9.2601,NA,NA
2000,2010,3,25,7,1,NA,NA,NA,-12,49.78,1025,-3,NE,11.3179,NA,NA
2001,2010,3,25,8,1,NA,NA,NA,-13,45.91,1026,-3,NE,13.8901,NA,NA
2002,2010,3,25,9,1,NA,NA,NA,-13,42.63,1026,-2,NW,2.0578,NA,NA
2003,2010,3,25,10,1,NA,NA,NA,-13,39.6,1026,-1,NW,4.1156,NA,NA
2004,2010,3,25,11,1,NA,NA,NA,-16,30.93,1026,-1,NW,7.2023,NA,NA
2005,2010,3,25,12,1,NA,NA,NA,-14,33.93,1025,0,NW,9.7745,NA,NA
2006,2010,3,25,13,1,NA,NA,NA,-13,39.6,1024,-1,NW,13.3756,NA,NA
2007,2010,3,25,14,1,NA,NA,NA,-13,36.82,1023,0,NW,16.9767,NA,NA
2008,2010,3,25,15,1,NA,NA,NA,-11,43.26,1023,0,SW,3.0867,NA,NA
2009,2010,3,25,16,1,NA,NA,NA,-13,36.82,1022,0,NW,3.6011,NA,NA
2010,2010,3,25,17,1,NA,NA,NA,-14,33.93,1022,0,NW,6.6878,NA,NA
2011,2010,3,25,18,1,NA,NA,NA,-15,36.18,1022,-2,NW,7.7167,NA,NA
2012,2010,3,25,19,1,NA,NA,NA,-16,33.29,1022,-2,NE,0.5144,NA,NA
2013,2010,3,25,20,1,NA,NA,NA,-14,39.28,1022,-2,cv,0.5144,NA,NA
2014,2010,3,25,21,1,NA,NA,NA,-10,54.23,1022,-2,cv,1.0288,NA,NA
2015,2010,3,25,22,1,NA,NA,NA,-12,46.22,1022,-2,SW,1.5433,NA,NA
2016,2010,3,25,23,1,NA,NA,NA,-12,46.22,1022,-2,SW,3.0866,NA,NA
2017,2010,3,26,0,1,NA,NA,NA,-9,58.68,1022,-2,SW,5.6588,NA,NA
2018,2010,3,26,1,1,NA,NA,NA,-8,68.33,1021,-3,SW,7.2021,NA,NA
2019,2010,3,26,2,1,NA,NA,NA,-8,68.33,1021,-3,SW,8.7454,NA,NA
2020,2010,3,26,3,1,NA,NA,NA,-8,73.65,1021,-4,SW,9.7743,NA,NA
2021,2010,3,26,4,1,NA,NA,NA,-8,79.42,1021,-5,SW,10.8032,NA,NA
2022,2010,3,26,5,1,NA,NA,NA,-9,73.45,1021,-5,SW,11.8321,NA,NA
2023,2010,3,26,6,1,NA,NA,NA,-9,73.45,1021,-5,SW,12.861,NA,NA
2024,2010,3,26,7,1,NA,NA,NA,-8,73.65,1021,-4,SW,13.3754,NA,NA
2025,2010,3,26,8,1,NA,NA,NA,-11,50.08,1021,-2,cv,0.5144,NA,NA
2026,2010,3,26,9,1,NA,NA,NA,-13,39.6,1021,-1,cv,1.0288,NA,NA
2027,2010,3,26,10,1,NA,NA,NA,-13,39.6,1021,-1,cv,1.5432,NA,NA
2028,2010,3,26,11,1,NA,NA,NA,-14,33.93,1020,0,SW,1.5433,NA,NA
2029,2010,3,26,12,1,NA,NA,NA,-13,31.88,1020,2,SW,3.6011,NA,NA
2030,2010,3,26,13,1,NA,NA,NA,-12,34.56,1020,2,NW,2.5722,NA,NA
2031,2010,3,26,14,1,NA,NA,NA,-13,31.88,1020,2,NW,4.63,NA,NA
2032,2010,3,26,15,1,NA,NA,NA,-11,37.45,1020,2,NW,6.6878,NA,NA
2033,2010,3,26,16,1,NA,NA,NA,-12,34.56,1020,2,NW,9.26,NA,NA
2034,2010,3,26,17,1,NA,NA,NA,-13,34.25,1020,1,NW,10.2889,NA,NA
2035,2010,3,26,18,1,NA,NA,NA,-10,46.84,1020,0,NW,11.8322,NA,NA
2036,2010,3,26,19,1,NA,NA,NA,-11,43.26,1021,0,NW,13.3755,NA,NA
2037,2010,3,26,20,1,NA,NA,NA,-11,43.26,1022,0,NW,14.4044,NA,NA
2038,2010,3,26,21,1,NA,NA,NA,-11,43.26,1023,0,NW,15.9477,NA,NA
2039,2010,3,26,22,1,NA,NA,NA,-8,54.8,1024,0,NW,16.9766,NA,NA
2040,2010,3,26,23,1,NA,NA,NA,-12,42.94,1024,-1,NE,1.0289,NA,NA
2041,2010,3,27,0,1,NA,NA,NA,-10,54.23,1025,-2,cv,0,NA,NA
2042,2010,3,27,1,1,NA,NA,NA,-8,68.33,1025,-3,cv,0,NA,NA
2043,2010,3,27,2,1,NA,NA,NA,-7,79.58,1025,-4,NW,0.5144,NA,NA
2044,2010,3,27,3,1,NA,NA,NA,-9,73.45,1025,-5,NW,1.0288,NA,NA
2045,2010,3,27,4,1,NA,NA,NA,-10,62.95,1025,-4,NW,3.0866,NA,NA
2046,2010,3,27,5,1,NA,NA,NA,-12,53.65,1026,-4,NW,5.1444,NA,NA
2047,2010,3,27,6,1,NA,NA,NA,-13,53.36,1026,-5,NW,6.6877,NA,NA
2048,2010,3,27,7,1,NA,NA,NA,-13,49.48,1027,-4,NW,8.7455,NA,NA
2049,2010,3,27,8,1,NA,NA,NA,-15,38.96,1028,-3,NW,10.2888,NA,NA
2050,2010,3,27,9,1,NA,NA,NA,-15,36.18,1028,-2,NW,11.8321,NA,NA
2051,2010,3,27,10,1,NA,NA,NA,-14,36.5,1028,-1,NW,13.3754,NA,NA
2052,2010,3,27,11,1,NA,NA,NA,-14,33.93,1028,0,NW,14.9187,NA,NA
2053,2010,3,27,12,1,NA,NA,NA,-16,28.75,1027,0,SW,2.0578,NA,NA
2054,2010,3,27,13,1,NA,NA,NA,-16,26.75,1027,1,NW,1.5433,NA,NA
2055,2010,3,27,14,1,NA,NA,NA,-15,29.06,1027,1,NW,4.1155,NA,NA
2056,2010,3,27,15,1,NA,NA,NA,-14,29.38,1026,2,NW,6.6877,NA,NA
2057,2010,3,27,16,1,NA,NA,NA,-17,24.59,1026,1,NW,8.7455,NA,NA
2058,2010,3,27,17,1,NA,NA,NA,-16,26.75,1026,1,NW,10.8033,NA,NA
2059,2010,3,27,18,1,NA,NA,NA,-15,31.25,1026,0,NE,1.5433,NA,NA
2060,2010,3,27,19,1,NA,NA,NA,-13,39.6,1026,-1,NE,2.5722,NA,NA
2061,2010,3,27,20,1,NA,NA,NA,-11,50.08,1026,-2,SE,1.0289,NA,NA
2062,2010,3,27,21,1,NA,NA,NA,-10,54.23,1026,-2,SE,2.0578,NA,NA
2063,2010,3,27,22,1,NA,NA,NA,-9,63.2,1026,-3,SE,3.0867,NA,NA
2064,2010,3,27,23,1,NA,NA,NA,-8,68.33,1026,-3,SW,1.0289,NA,NA
2065,2010,3,28,0,1,NA,NA,NA,-8,73.65,1026,-4,SW,2.0578,NA,NA
2066,2010,3,28,1,1,NA,NA,NA,-7,85.82,1026,-5,SW,3.0867,NA,NA
2067,2010,3,28,2,1,NA,NA,NA,-8,73.65,1026,-4,SW,4.1156,NA,NA
2068,2010,3,28,3,1,NA,NA,NA,-7,73.84,1026,-3,SW,5.1445,NA,NA
2069,2010,3,28,4,1,NA,NA,NA,-7,73.84,1026,-3,SE,1.0289,NA,NA
2070,2010,3,28,5,1,NA,NA,NA,-8,68.33,1026,-3,SE,2.0578,NA,NA
2071,2010,3,28,6,1,NA,NA,NA,-7,73.84,1026,-3,SE,3.6011,NA,NA
2072,2010,3,28,7,1,NA,NA,NA,-7,68.56,1026,-2,SE,4.63,NA,NA
2073,2010,3,28,8,1,NA,NA,NA,-8,54.8,1026,0,SE,6.1733,NA,NA
2074,2010,3,28,9,1,NA,NA,NA,-13,31.88,1026,2,SW,2.0578,NA,NA
2075,2010,3,28,10,1,NA,NA,NA,-12,30,1026,4,SW,4.63,NA,NA
2076,2010,3,28,11,1,NA,NA,NA,-10,32.81,1026,5,SW,8.2311,NA,NA
2077,2010,3,28,12,1,NA,NA,NA,-7,41.48,1026,5,SW,11.3178,NA,NA
2078,2010,3,28,13,1,NA,NA,NA,-5,45.1,1025,6,SW,13.89,NA,NA
2079,2010,3,28,14,1,NA,NA,NA,-6,39.01,1024,7,SW,16.4622,NA,NA
2080,2010,3,28,15,1,NA,NA,NA,-8,31.23,1024,8,NW,2.5722,NA,NA
2081,2010,3,28,16,1,NA,NA,NA,-9,30.92,1024,7,NW,5.1444,NA,NA
2082,2010,3,28,17,1,NA,NA,NA,-8,35.82,1025,6,NW,7.7166,NA,NA
2083,2010,3,28,18,1,NA,NA,NA,-7,44.49,1025,4,NW,9.7744,NA,NA
2084,2010,3,28,19,1,NA,NA,NA,-7,51.27,1026,2,NW,11.3177,NA,NA
2085,2010,3,28,20,1,NA,NA,NA,-7,47.74,1026,3,NE,2.0578,NA,NA
2086,2010,3,28,21,1,NA,NA,NA,-6,63.94,1026,0,NE,3.6011,NA,NA
2087,2010,3,28,22,1,NA,NA,NA,-6,59.48,1026,1,SE,0.5144,NA,NA
2088,2010,3,28,23,1,NA,NA,NA,-5,74.22,1027,-1,SW,0.5144,NA,NA
2089,2010,3,29,0,1,NA,NA,NA,-4,86.15,1027,-2,SW,1.0288,NA,NA
2090,2010,3,29,1,1,NA,NA,NA,-5,86.04,1027,-3,SE,0.5144,NA,NA
2091,2010,3,29,2,1,NA,NA,NA,-5,79.89,1027,-2,SE,1.5433,NA,NA
2092,2010,3,29,3,1,NA,NA,NA,-5,79.89,1027,-2,SE,3.0866,NA,NA
2093,2010,3,29,4,1,NA,NA,NA,-5,79.89,1027,-2,SE,3.601,NA,NA
2094,2010,3,29,5,1,NA,NA,NA,-5,79.89,1027,-2,SE,4.6299,NA,NA
2095,2010,3,29,6,1,NA,NA,NA,-5,79.89,1028,-2,SE,5.6588,NA,NA
2096,2010,3,29,7,1,NA,NA,NA,-5,69,1028,0,SE,6.1732,NA,NA
2097,2010,3,29,8,1,NA,NA,NA,-3,69.43,1028,2,SE,7.2021,NA,NA
2098,2010,3,29,9,1,NA,NA,NA,-6,44.8,1029,5,cv,0.5144,NA,NA
2099,2010,3,29,10,1,NA,NA,NA,-12,24.36,1028,7,SE,2.0578,NA,NA
2100,2010,3,29,11,1,NA,NA,NA,-10,24.94,1028,9,SE,4.63,NA,NA
2101,2010,3,29,12,1,NA,NA,NA,-9,25.24,1027,10,SE,6.6878,NA,NA
2102,2010,3,29,13,1,NA,NA,NA,-9,23.61,1026,11,cv,1.5433,NA,NA
2103,2010,3,29,14,1,NA,NA,NA,-7,25.82,1025,12,SW,2.0578,NA,NA
2104,2010,3,29,15,1,NA,NA,NA,-6,26.11,1024,13,SW,3.6011,NA,NA
2105,2010,3,29,16,1,NA,NA,NA,-1,37.96,1023,13,SW,6.6878,NA,NA
2106,2010,3,29,17,1,NA,NA,NA,-1,43.31,1023,11,SW,8.7456,NA,NA
2107,2010,3,29,18,1,NA,NA,NA,-1,49.51,1023,9,SW,10.2889,NA,NA
2108,2010,3,29,19,1,NA,NA,NA,0,61.01,1023,7,SW,11.3178,NA,NA
2109,2010,3,29,20,1,NA,NA,NA,0,65.36,1023,6,SW,12.8611,NA,NA
2110,2010,3,29,21,1,NA,NA,NA,-1,60.76,1023,6,SE,1.5433,NA,NA
2111,2010,3,29,22,1,NA,NA,NA,-2,56.45,1023,6,SE,3.6011,NA,NA
2112,2010,3,29,23,1,NA,NA,NA,-2,60.51,1023,5,SE,5.1444,NA,NA
2113,2010,3,30,0,1,NA,NA,NA,-3,52.41,1023,6,SE,7.2022,NA,NA
2114,2010,3,30,1,1,NA,NA,NA,-4,45.4,1022,7,SW,1.5433,NA,NA
2115,2010,3,30,2,1,NA,NA,NA,-5,42.1,1022,7,SW,3.6011,NA,NA
2116,2010,3,30,3,1,NA,NA,NA,-5,45.1,1021,6,SW,6.1733,NA,NA
2117,2010,3,30,4,1,NA,NA,NA,-5,45.1,1021,6,SW,8.2311,NA,NA
2118,2010,3,30,5,1,NA,NA,NA,-5,45.1,1021,6,SW,10.2889,NA,NA
2119,2010,3,30,6,1,NA,NA,NA,-5,45.1,1022,6,SW,11.8322,NA,NA
2120,2010,3,30,7,1,NA,NA,NA,-5,45.1,1021,6,SW,13.89,NA,NA
2121,2010,3,30,8,1,NA,NA,NA,-4,42.4,1021,8,SW,15.9478,NA,NA
2122,2010,3,30,9,1,NA,NA,NA,-4,34.66,1021,11,SW,20.0634,NA,NA
2123,2010,3,30,10,1,NA,NA,NA,-4,34.66,1021,11,SW,24.179,NA,NA
2124,2010,3,30,11,1,NA,NA,NA,-3,34.97,1021,12,SW,27.7801,NA,NA
2125,2010,3,30,12,1,NA,NA,NA,-4,28.47,1020,14,SW,31.8957,NA,NA
2126,2010,3,30,13,1,NA,NA,NA,-4,28.47,1019,14,SW,36.5257,NA,NA
2127,2010,3,30,14,1,NA,NA,NA,-5,26.4,1019,14,SW,41.1557,NA,NA
2128,2010,3,30,15,1,NA,NA,NA,-5,26.4,1018,14,SW,45.2713,NA,NA
2129,2010,3,30,16,1,NA,NA,NA,-4,30.39,1018,13,SW,49.3869,NA,NA
2130,2010,3,30,17,1,NA,NA,NA,-5,32.14,1018,11,SW,52.4736,NA,NA
2131,2010,3,30,18,1,NA,NA,NA,-5,34.36,1018,10,SW,55.0458,NA,NA
2132,2010,3,30,19,1,NA,NA,NA,-5,36.74,1018,9,SW,56.5891,NA,NA
2133,2010,3,30,20,1,NA,NA,NA,-4,42.4,1019,8,SW,58.6469,NA,NA
2134,2010,3,30,21,1,NA,NA,NA,-1,52.98,1019,8,SW,60.7047,NA,NA
2135,2010,3,30,22,1,NA,NA,NA,-1,56.72,1019,7,SW,62.248,NA,NA
2136,2010,3,30,23,1,NA,NA,NA,0,65.36,1019,6,SE,1.0289,NA,NA
2137,2010,3,31,0,1,NA,NA,NA,1,70.27,1018,6,SE,2.5722,NA,NA
2138,2010,3,31,1,1,NA,NA,NA,1,75.32,1018,5,SW,1.0289,NA,NA
2139,2010,3,31,2,1,NA,NA,NA,1,80.78,1017,4,SE,1.0289,NA,NA
2140,2010,3,31,3,1,NA,NA,NA,2,80.92,1016,5,SE,2.5722,NA,NA
2141,2010,3,31,4,1,NA,NA,NA,2,80.92,1015,5,SW,1.0289,NA,NA
2142,2010,3,31,5,1,NA,NA,NA,3,86.89,1014,5,SW,2.5722,NA,NA
2143,2010,3,31,6,1,NA,NA,NA,3,81.06,1014,6,SW,3.6011,NA,NA
2144,2010,3,31,7,1,NA,NA,NA,3,81.06,1014,6,SW,4.63,NA,NA
2145,2010,3,31,8,1,NA,NA,NA,4,81.2,1014,7,SW,6.1733,NA,NA
2146,2010,3,31,9,1,NA,NA,NA,4,70.88,1014,9,SW,8.2311,NA,NA
2147,2010,3,31,10,1,NA,NA,NA,5,66.49,1013,11,SW,11.3178,NA,NA
2148,2010,3,31,11,1,NA,NA,NA,5,62.24,1012,12,SW,14.9189,NA,NA
2149,2010,3,31,12,1,NA,NA,NA,5,58.29,1011,13,SW,18.52,NA,NA
2150,2010,3,31,13,1,NA,NA,NA,5,58.29,1011,13,SW,22.1211,NA,NA
2151,2010,3,31,14,1,NA,NA,NA,5,58.29,1010,13,SW,24.6933,NA,NA
2152,2010,3,31,15,1,NA,NA,NA,5,54.62,1010,14,SW,28.2944,NA,NA
2153,2010,3,31,16,1,NA,NA,NA,5,58.29,1010,13,SW,30.8666,NA,NA
2154,2010,3,31,17,1,NA,NA,NA,5,66.49,1010,11,SW,33.4388,NA,NA
2155,2010,3,31,18,1,NA,NA,NA,5,71.07,1010,10,SW,34.9821,NA,NA
